,Geo_FIPS,SE_T093_001,SE_T058_010,ratio10,ratio00
436,36047022100,21415.0,42318.0,0.703318984859313,0.4215966138399449
437,36047022200,25919.0,25875.0,0.430038724260001,0.5102667585392263
438,36047022400,34188.0,40741.0,0.6771094749788097,0.6730583718869968
439,36047022600,22316.0,40417.0,0.671724642257641,0.4393345801752141
440,36047022700,31853.0,63214.0,1.0506074556665392,0.6270892804409883
441,36047022800,23407.0,49545.0,0.823430670278715,0.46081307215277095
442,36047022900,31202.0,72639.0,1.2072495803486845,0.614273058371887
443,36047023000,22984.0,25645.0,0.42621615782213434,0.4524854808544148
444,36047023100,35260.0,53478.0,0.8887965563662351,0.6941628113003249
445,36047023200,21981.0,26396.0,0.4386976682344729,0.4327394428585491
446,36047023300,23099.0,52171.0,0.8670744070867058,0.45474948321685205
447,36047023400,17731.0,35933.0,0.5972012165733185,0.3490697903336943
448,36047023500,21875.0,65500.0,1.0886004420881186,0.4306526232896939
449,36047023600,16941.0,30806.0,0.5119912247170469,0.3335170784526036
450,36047023800,23393.0,33969.0,0.5645598231647526,0.4605374544738655
451,36047024000,27930.0,33882.0,0.5631138958599944,0.5498572694162811
452,36047024100,10500.0,53017.0,0.881134803636424,0.20671325917905306
453,36047024200,29632.0,39891.0,0.6629825990127807,0.5833645043803524
454,36047024300,23358.0,50875.0,0.8455350762020309,0.459848410276602
455,36047024400,28824.0,38750.0,0.6440193455101464,0.5674574269120977
456,36047024500,24352.0,49813.0,0.8278847911715335,0.4794172654788857
457,36047024600,41738.0,47957.0,0.7970383420033572,0.8216950487252682
458,36047024700,17964.0,54922.0,0.9127956256544068,0.35365685598976276
459,36047024800,35086.0,36134.0,0.6005418072429324,0.6907372772910719
460,36047024900,28449.0,54911.0,0.9126128072595523,0.5600748105128458
461,36047025000,43717.0,83167.0,1.3822234040785122,0.8606555763362536
462,36047025100,21724.0,42333.0,0.7035682826704781,0.4276798897529284
463,36047025200,29470.0,47188.0,0.7842576742176204,0.5801752140958756
464,36047025300,27955.0,75139.0,1.2487992155428875,0.550349443842898
465,36047025400,34803.0,29500.0,0.4902856952915953,0.6851658627817698
466,36047025500,11822.0,,,0.23273944285854906
467,36047025600,40871.0,33841.0,0.5624324818428095,0.8046264396101979
468,36047025700,32275.0,17125.0,0.28461500108029053,0.6353971847622798
469,36047025800,31541.0,38663.0,0.6425734182053882,0.6209469435968107
470,36047025901,18150.0,180033.0,2.992122189167179,0.3573186337237917
471,36047025902,13218.0,,,0.2602224628408308
472,36047026000,31651.0,43370.0,0.7208030713490335,0.6231125110739246
473,36047026100,15702.0,24265.0,0.4032807591949343,0.3091249138694753
474,36047026200,38000.0,51875.0,0.8621549302797121,0.7481051284575253
475,36047026300,25417.0,44444.0,0.7386527946284631,0.5003838960527611
476,36047026400,30525.0,42275.0,0.7026043311339727,0.6009449748991043
477,36047026500,24977.0,96310.0,1.6006581462214762,0.49172162614430553
478,36047026600,36458.0,49600.0,0.8243447622529875,0.7177478098238016
479,36047026700,32971.0,52604.0,0.8742708039023417,0.6490993207992912
480,36047026800,32672.0,43365.0,0.7207199720786451,0.6432129146569544
481,36047026900,26905.0,89412.0,1.4860143927936313,0.5296781179249926
482,36047027000,28380.0,30000.0,0.4985956223304359,0.5587164090953834
483,36047027200,32356.0,31538.0,0.5241569579019096,0.6369918299045182
484,36047027300,29883.0,85125.0,1.414765078362612,0.588305935623585
485,36047027400,40691.0,47669.0,0.792251824028985,0.8010827837385569
486,36047027500,30241.0,77426.0,1.2868088218185445,0.5953538734127375
487,36047027600,30496.0,29688.0,0.4934102278581994,0.6003740525642287
488,36047027700,23561.0,41842.0,0.6954079343183367,0.4638448666207304
489,36047027800,24730.0,30872.0,0.5130881350861739,0.4868589428093316
490,36047027900,19551.0,,,0.3849000885913968
491,36047028000,42500.0,55913.0,0.9292659010453889,0.8366965252485481
492,36047028100,12194.0,65179.0,1.0832654689291827,0.24006299832660696
493,36047028200,38382.0,34863.0,0.5794179727101996,0.75562555369623
494,36047028300,12830.0,34688.0,0.5765094982466054,0.25258391573973815
495,36047028400,30727.0,31324.0,0.5206003091292859,0.604921744266168
496,36047028501,38438.0,133214.0,2.2139972411042232,0.7567280244118516
497,36047028502,11859.0,,,0.23346786100994193
498,36047028600,22981.0,31000.0,0.5152154764081172,0.4524264199232208
499,36047028700,15714.0,45536.0,0.756801675281291,0.3093611575942514
500,36047028800,32171.0,27420.0,0.45571639881001846,0.6333497391475539
501,36047028900,20461.0,45000.0,0.747893433495654,0.4028152377202481
502,36047029000,28634.0,42917.0,0.713274277451844,0.56371690126981
503,36047029100,26155.0,92083.0,1.5304060230351177,0.5149128851264888
504,36047029200,25655.0,22350.0,0.37145373863617476,0.505069396594153
505,36047029300,22500.0,9167.0,0.15235420233010355,0.4429569839551137
506,36047029400,40227.0,56250.0,0.9348667918695673,0.7919480263805493
507,36047029500,31765.0,135714.0,2.255546876298426,0.6253568264592971
508,36047029600,34824.0,30897.0,0.513503631438116,0.685579289300128
509,36047029700,33333.0,95125.0,1.5809636191394238,0.6562260064967025
510,36047029800,32385.0,39521.0,0.6568332530040386,0.6375627522393936
511,36047029900,27733.0,,,0.5459789349345407
512,36047030000,37750.0,40335.0,0.6703618142232711,0.7431833841913574
513,36047030100,30636.0,,,0.6031302293532828
514,36047030200,39881.0,40966.0,0.680848942146288,0.7851363323161729
515,36047030300,15020.0,,,0.2956983955113692
516,36047030400,35724.0,35061.0,0.5827087038175804,0.7032975686583325
517,36047030600,35515.0,35347.0,0.5874619820837973,0.6991829904518161
518,36047030700,10516.0,,,0.2070282508120878
519,36047030800,32670.0,50313.0,0.8361947182103742,0.6431735407028251
520,36047030900,13578.0,,,0.2673097745841126
521,36047031100,25086.0,76957.0,1.279014110256112,0.49386750664435475
522,36047031300,22514.0,34044.0,0.5658063122205788,0.4432326016340191
523,36047031400,32083.0,39375.0,0.6544067543086972,0.6316172851658628
524,36047031500,26019.0,60074.0,0.9984211138626203,0.5122354562456934
525,36047031701,27007.0,47500.0,0.7894430686898569,0.5316861895855891
526,36047031702,30093.0,47614.0,0.7913377320547126,0.5924402008071661
527,36047031900,33738.0,53750.0,0.8933171566753644,0.6641992322078945
528,36047032100,28659.0,90234.0,1.4996759128454853,0.5642090756964269
529,36047032300,29747.0,47619.0,0.791420831325101,0.5856285067427897
530,36047032500,28111.0,45938.0,0.7634828566205188,0.5534206122649867
531,36047032600,12041.0,23005.0,0.382339743057056,0.23705089083571218
532,36047032700,33038.0,60083.0,0.9985706925493194,0.6504183482626242
533,36047032800,24750.0,44154.0,0.7338330369459356,0.4872526823506251
534,36047032900,27454.0,37788.0,0.6280310458874171,0.5404862683334974
535,36047033000,20276.0,16571.0,0.27540760192125513,0.39917314696328376
536,36047033100,26954.0,45781.0,0.7608735395303229,0.5306427798011615
537,36047033300,35625.0,49464.0,0.8220844620984228,0.70134855792893
538,36047033500,36528.0,51204.0,0.8510030081935881,0.7191258982183286
539,36047033600,33359.0,68359.0,1.136116604896209,0.6567378679003839
540,36047033700,30763.0,51196.0,0.8508700493609667,0.6056304754404961
541,36047033900,37519.0,72692.0,1.2081304326148017,0.7386356924894183
542,36047034000,16028.0,13922.0,0.23138160846947764,0.3155428683925583
543,36047034100,30909.0,39327.0,0.6536090013129685,0.6085047740919381
544,36047034200,10069.0,14689.0,0.24412903654705911,0.19822817206417956
545,36047034300,16981.0,53281.0,0.8855224451129319,0.33430455753519045
546,36047034500,32917.0,,,0.648036224037799
547,36047034700,16078.0,9113.0,0.15145673020990877,0.3165272172457919
548,36047034900,27981.0,30568.0,0.5080356994465589,0.5508613052465794
549,36047035000,25938.0,45757.0,0.7604746630324586,0.510640811103455
550,36047035100,26124.0,10048.0,0.1669962937725407,0.514302588837484
551,36047035200,7863.0,9722.0,0.16157822134321662,0.15479870065951373
552,36047035300,27188.0,45272.0,0.7524140338047832,0.5352495324342947
553,36047035400,28678.0,42345.0,0.7037677209194103,0.5645831282606556
554,36047035500,26992.0,43417.0,0.7215842044906846,0.5313908849296191
555,36047035700,19712.0,,,0.3880696918988089
556,36047035900,19333.0,,,0.38060832759129837
557,36047036001,19539.0,20466.0,0.3401419335538234,0.38466384486662075
558,36047036002,12351.0,13939.0,0.23166414598879823,0.2431538537257604
559,36047036100,17212.0,,,0.33885224923712964
560,36047036200,18854.0,37313.0,0.6201366152005185,0.3711782655773206
561,36047036300,12212.0,,,0.24041736391377105
562,36047036400,19693.0,40610.0,0.6749322740946334,0.3876956393345802
563,36047036501,20948.0,,,0.41240279555074316
564,36047036502,26771.0,,,0.5270400629983266
565,36047036600,30817.0,33839.0,0.5623992421346541,0.6066935722019884
566,36047036700,20714.0,,,0.40779604291761
567,36047036900,21170.0,43375.0,0.720886170619422,0.4167733044591003
568,36047037000,39104.0,41786.0,0.6944772224899866,0.7698395511369229
569,36047037100,23799.0,52625.0,0.8746198208379731,0.46853036716212226
570,36047037300,20912.0,,,0.411694064376415
571,36047037500,20510.0,,,0.40377989959641697
572,36047037700,34601.0,9891.0,0.16438697668234473,0.6811890934147061
573,36047037900,31650.0,,,0.62309282409686
574,36047038100,16560.0,,,0.3260163401909637
575,36047038200,15601.0,14762.0,0.24534228589472984,0.3071365291859435
576,36047038300,35966.0,82000.0,1.3628280343698582,0.7080618171079831
577,36047038500,23750.0,7344.0,0.12205620834649072,0.4675657052859533
578,36047038600,26129.0,42500.0,0.7063437983014509,0.5144010237228074
579,36047038700,22338.0,21591.0,0.35883926939121474,0.4397676936706369
580,36047038800,37571.0,43977.0,0.730891322774186,0.7396594152967811
581,36047038900,25208.0,62639.0,1.0410510395718726,0.49626931784624473
582,36047039000,38102.0,56597.0,0.9406338812345227,0.7501132001181219
583,36047039100,13947.0,47679.0,0.7924180225697618,0.2745742691209765
584,36047039200,31898.0,40313.0,0.6699961774335621,0.6279751944088985
585,36047039300,23456.0,19750.0,0.32824211803420367,0.46177773402893985
586,36047039400,27452.0,48654.0,0.808622380295501,0.5404468943793681
587,36047039500,20417.0,60000.0,0.9971912446608718,0.4019490107294025
588,36047039600,33313.0,59375.0,0.9868038358623211,0.655832266955409
589,36047039700,21729.0,26771.0,0.44493011351360334,0.4277783246382518
590,36047039800,31078.0,33214.0,0.5520118333361033,0.6118318732158677
591,36047039900,16594.0,108333.0,1.8004786517974372,0.3266856974111625
592,36047040000,30559.0,36612.0,0.6084860974920641,0.601614332119303
593,36047040100,21029.0,8906.0,0.14801642041582874,0.4139974406929816
594,36047040200,39960.0,39583.0,0.6578636839568549,0.7866916035042819
595,36047040300,26341.0,,,0.5185746628605178
596,36047040400,39028.0,62443.0,1.037793548172647,0.7683433408800079
597,36047040500,33125.0,,,0.6521311152672508
598,36047040600,31828.0,42802.0,0.7113629942329106,0.6265971060143715
599,36047040700,0.0,,,0.0
600,36047040800,33850.0,37989.0,0.631371636557031,0.6664041736391377
601,36047040900,24048.0,63438.0,1.0543303029799398,0.4734324244512255
602,36047041000,40577.0,37083.0,0.6163140487626518,0.7988384683531844
603,36047041100,17750.0,46976.0,0.7807342651531519,0.349443842897923
604,36047041200,35170.0,41477.0,0.689341687579983,0.6923909833645043
605,36047041300,22654.0,,,0.44598877842307316
606,36047041401,37143.0,46653.0,0.7753660522860609,0.7312333891131017
607,36047041402,36850.0,41681.0,0.69273213781183,0.7254651048331529
608,36047041500,25983.0,,,0.5115267250713653
609,36047041600,41542.0,36776.0,0.6112117535608037,0.8178364012205925
610,36047041700,16394.0,,,0.3227483019982282
611,36047041800,27778.0,27155.0,0.45131213747943294,0.546864848902451
612,36047041900,22788.0,43750.0,0.7271186158985524,0.44862683334973913
613,36047042000,44904.0,41193.0,0.6846216490219216,0.8840240181120189
614,36047042100,19767.0,43462.0,0.7223320979241802,0.3891524756373659
615,36047042200,35136.0,52531.0,0.873057554554671,0.6917216261443055
616,36047042300,20889.0,30720.0,0.5105619172663663,0.41124126390392757
617,36047042400,34583.0,35938.0,0.5972843158437069,0.6808347278275421
618,36047042500,17109.0,23250.0,0.38641160730608787,0.33682449059946845
619,36047042600,30477.0,36344.0,0.6040319765992455,0.6
620,36047042700,19297.0,39943.0,0.66384683142482,0.3798995964169702
621,36047042800,31667.0,31892.0,0.5300403862454087,0.6234275027069593
622,36047042900,16431.0,43750.0,0.7271186158985524,0.32347672014962103
623,36047043000,27260.0,40162.0,0.6674865794678323,0.5366669947829511
624,36047043100,20960.0,24022.0,0.3992421346540577,0.41263903927551926
625,36047043200,28631.0,31399.0,0.5218467981851119,0.563657840338616
626,36047043300,15900.0,55208.0,0.9175489039206236,0.31302293532828035
627,36047043400,29107.0,38036.0,0.6321527696986821,0.5730288414213998
628,36047043500,22056.0,76111.0,1.2649537137063938,0.43421596613839947
629,36047043600,28036.0,30820.0,0.5122239026741345,0.5519440889851364
630,36047043700,24488.0,45000.0,0.747893433495654,0.48209469435968105
631,36047043800,33382.0,39477.0,0.6561019794246207,0.6571906683728713
632,36047043900,28092.0,60114.0,0.9990859080257275,0.553046559700758
633,36047044000,30675.0,61250.0,1.0179660622579734,0.603898021458805
634,36047044100,22904.0,42684.0,0.7094018514517443,0.4509105226892411
635,36047044200,26912.0,50259.0,0.8352972460901793,0.5298159267644453
636,36047044300,27965.0,52697.0,0.8758164503315661,0.5505463136135447
637,36047044400,30693.0,47800.0,0.7944290249131613,0.6042523870459691
638,36047044500,30417.0,30000.0,0.4985956223304359,0.5988187813761197
639,36047044600,38698.0,43529.0,0.7234456281473849,0.7618466384486662
640,36047044700,23250.0,80972.0,1.3457428243780019,0.45772221675361746
641,36047044800,41917.0,44028.0,0.7317389353321477,0.8252190176198445
642,36047045000,48214.0,72143.0,1.1990061327261547,0.9491879121960823
643,36047045200,45644.0,58311.0,0.9691203111236684,0.8985923811398759
644,36047045300,25000.0,65197.0,1.083564626302581,0.492174426616793
645,36047045400,45735.0,62063.0,1.0314780036231281,0.9003838960527611
646,36047045600,34076.0,22078.0,0.3669331383270455,0.6708534304557535
647,36047045800,64032.0,64063.0,1.0647177117784905,1.2605965154050596
648,36047046201,25689.0,27823.0,0.46241420000332395,0.5057387538143518
649,36047046202,45313.0,45659.0,0.7588459173328458,0.8920759917314697
650,36047046400,35741.0,46650.0,0.7753161927238279,0.703632247268432
651,36047046800,38950.0,47446.0,0.7885455965696622,0.7668077566689635
652,36047047000,42663.0,46622.0,0.7748508368096528,0.8399055025100896
653,36047047200,26953.0,62000.0,1.0304309528162343,0.5306230928240968
654,36047047400,32606.0,50667.0,0.8420781465538733,0.6419135741706861
655,36047047600,27917.0,26944.0,0.4478053482690422,0.5496013387144404
656,36047047700,37863.0,55625.0,0.9244793830710166,0.7454080125996653
657,36047047800,37071.0,40489.0,0.6729212717512341,0.7298159267644453
658,36047048000,23475.0,33594.0,0.5583273778856221,0.46215178659316863
659,36047048100,21625.0,60938.0,1.012780667785737,0.4257308790235259
660,36047048200,22265.0,30027.0,0.49904435839053335,0.43833054434491586
661,36047048400,29861.0,40179.0,0.6677691169871528,0.5878728221281623
662,36047048600,30329.0,44375.0,0.7375060246971031,0.5970863273944286
663,36047048800,37115.0,36250.0,0.6024697103159434,0.7306821537552909
664,36047048900,12786.0,,,0.2517176887488926
665,36047049000,27267.0,38077.0,0.632834183715867,0.5368048036224038
666,36047049100,24459.0,54063.0,0.8985191710016786,0.4815237720248056
667,36047049200,30926.0,51607.0,0.8577008093868936,0.6088394527020377
668,36047049300,18479.0,58558.0,0.9732254150808556,0.3637956491780687
669,36047049400,30986.0,35417.0,0.588625371869235,0.6100206713259179
670,36047049500,28750.0,67917.0,1.128770629393874,0.566000590609312
671,36047049600,38088.0,58697.0,0.9755355747976533,0.7498375824392165
672,36047049700,35990.0,61382.0,1.0201598829962273,0.7085343045575352
673,36047049800,35560.0,62194.0,1.0336552045073044,0.7000689044197264
674,36047049900,32014.0,65875.0,1.0948328873672488,0.6302588837484004
675,36047050000,39556.0,45506.0,0.7563030796589606,0.7787380647701545
676,36047050100,35000.0,63142.0,1.0494108261729462,0.6890441972635102
677,36047050202,49184.0,84261.0,1.4004055244394955,0.9682842799488138
678,36047050300,36042.0,73094.0,1.2148116139540295,0.7095580273648981
679,36047050400,41803.0,80396.0,1.3361697884292576,0.8229747022344719
680,36047050500,22000.0,25250.0,0.41965131546145024,0.43311349542277783
681,36047050600,26369.0,59167.0,0.9833469062141634,0.5191258982183286
682,36047050700,18571.0,16793.0,0.27909720952650036,0.3656068510680185
683,36047050900,17083.0,21000.0,0.34901693563130515,0.33631262919578697
684,36047051100,26568.0,50403.0,0.8376905050773654,0.5230436066541982
685,36047051200,31393.0,54030.0,0.8979707158171151,0.6180332709912393
686,36047051300,30000.0,68472.0,1.137994648406987,0.5906093119401515
687,36047051400,32103.0,32344.0,0.5375525602885207,0.6320110247071562
688,36047051500,36107.0,53345.0,0.8865861157739036,0.7108376808741018
689,36047051700,48542.0,74167.0,1.2326447173793813,0.9556452406732946
690,36047051800,40833.0,83250.0,1.3836028519669596,0.8038783344817403
691,36047051900,34704.0,64143.0,1.066047300104705,0.6832168520523674
692,36047052000,34677.0,47917.0,0.7963735478402499,0.6826853036716212
693,36047052300,22652.0,77260.0,1.2840499260416494,0.44594940446894377
694,36047052500,12069.0,16121.0,0.2679286675862986,0.23760212619352297
695,36047052600,34881.0,47279.0,0.7857700809386894,0.6867014469928142
696,36047052700,22680.0,60199.0,1.0004985956223305,0.4465006398267546
697,36047052800,48750.0,121071.0,2.0121823530389404,0.9597401319027463
698,36047052900,17216.0,25023.0,0.4158786085858166,0.3389309971453883
699,36047053000,30571.0,56439.0,0.9380079442902491,0.6018505758440792
700,36047053100,22796.0,22768.0,0.3784008376406455,0.44878432916625655
701,36047053200,41750.0,66667.0,1.1079958117967725,0.8219312924500443
702,36047053300,12209.0,18199.0,0.3024647243597201,0.24035830298257702
703,36047053400,23955.0,48333.0,0.8032874071365653,0.47160153558421103
704,36047053500,16434.0,19949.0,0.33154946899566223,0.32353578108081504
705,36047053700,16750.0,29375.0,0.4882082135318852,0.3297568658332513
706,36047053800,28407.0,40434.0,0.6720071797769616,0.5592479574761295
707,36047053900,16917.0,21458.0,0.35662882879888314,0.3330445910030515
708,36047054200,32083.0,43636.0,0.7252239525336968,0.6316172851658628
709,36047054300,0.0,30114.0,0.5004902856952916,0.0
710,36047054400,42733.0,63920.0,1.0623410726453821,0.8412835909046166
711,36047054500,13454.0,25755.0,0.42804434177067924,0.2648685894280933
712,36047054600,35469.0,27019.0,0.4490518373248683,0.6982773895068413
713,36047054700,15379.0,23977.0,0.3984942412205621,0.30276602027758637
714,36047054800,50227.0,65292.0,1.0851435124399609,0.9888177970272665
715,36047054900,29722.0,69318.0,1.1520550449567053,0.5851363323161729
716,36047055000,29148.0,34432.0,0.572254815602719,0.5738360074810512
717,36047055100,27083.0,82396.0,1.36940949658462,0.5331823998425042
718,36047055200,33870.0,43468.0,0.7224318170486463,0.6667979131804311
719,36047055300,34679.0,66250.0,1.1010653326463793,0.6827246776257506
720,36047055400,28291.0,32896.0,0.5467267197394007,0.5569642681366276
721,36047055500,50132.0,95673.0,1.5900712991739931,0.9869475342061227
722,36047055600,37828.0,51544.0,0.8566537585799997,0.7447189684024018
723,36047055700,40086.0,59236.0,0.9844936761455234,0.7891721626144306
724,36047055800,24750.0,38846.0,0.6456148515016038,0.4872526823506251
725,36047056000,40913.0,40547.0,0.6738852232877396,0.8054532926469141
726,36047056200,51300.0,70063.0,1.1644368362445778,1.0099419234176592
727,36047056300,31238.0,69139.0,1.1490800910768004,0.6149817895462152
728,36047056400,46359.0,58036.0,0.964549851252306,0.9126685697411162
729,36047056500,32418.0,59241.0,0.9845767754159118,0.6382124224825279
730,36047056600,42036.0,62727.0,1.0425135867307085,0.8275617678905404
731,36047056800,48125.0,55563.0,0.9234489521182004,0.9474357712373265
732,36047056900,40143.0,63220.0,1.0507071747910053,0.7902943203071169
733,36047057000,38750.0,57266.0,0.9517525636124915,0.7628703612560291
734,36047057100,35282.0,51146.0,0.8500390566570826,0.6945959247957476
735,36047057200,15361.0,14005.0,0.23276105635792518,0.3024116546904223
736,36047057300,35588.0,52273.0,0.8687696322026293,0.7006201397775371
737,36047057400,58519.0,82717.0,1.3747444697435556,1.1520622108475245
738,36047057500,30056.0,59621.0,0.9908923199654307,0.5917117826557732
739,36047057600,45354.0,56116.0,0.9326397314231581,0.8928831577911212
740,36047057800,37262.0,52917.0,0.879472818228656,0.7335761393837976
741,36047057900,23445.0,50192.0,0.8341837158669747,0.4615611772812285
742,36047058000,29471.0,35320.0,0.5870132460236999,0.5801949010729403
743,36047058200,24738.0,26210.0,0.4356063753760242,0.487016438625849
744,36047058400,37992.0,51731.0,0.859761671292526,0.7479476326410079
745,36047058600,44177.0,33750.0,0.5609200751217405,0.8697115857860026
746,36047058800,38866.0,45051.0,0.7487410460536157,0.7651540505955311
747,36047058900,41552.0,84432.0,1.4032475194867788,0.8180332709912393
748,36047059000,46188.0,49620.0,0.824677159334541,0.9093020966630574
749,36047059100,33047.0,54812.0,0.9109674417058619,0.6505955310562063
750,36047059200,39375.0,57841.0,0.9613089797071581,0.775174721921449
751,36047059300,35208.0,37716.0,0.6268344163938241,0.6931390884929619
752,36047059401,35065.0,51957.0,0.863517758314082,0.6903238507727139
753,36047059402,47923.0,58478.0,0.9718958267546411,0.9434590018702628
754,36047059600,35000.0,37256.0,0.6191892835180907,0.6890441972635102
755,36047059800,43017.0,56250.0,0.9348667918695673,0.8468746923909833
756,36047060000,42582.0,61860.0,1.0281041732453589,0.8383108573678512
757,36047060600,29405.0,47250.0,0.7852881051704366,0.5788955605866719
758,36047060800,42792.0,51400.0,0.8542604995928136,0.8424451225514322
759,36047061002,27361.0,46827.0,0.7782579068955775,0.5386553794664829
760,36047061200,69013.0,69286.0,1.1515232096262196,1.3586573481641895
761,36047061600,70119.0,70847.0,1.1774668018414798,1.3804311447977162
762,36047062200,41130.0,47219.0,0.7847728896940285,0.8097253666699479
763,36047062600,41733.0,42269.0,0.7025046120095065,0.8215966138399449
764,36047062800,59294.0,71094.0,1.181571905798667,1.1673196180726448
765,36047063200,45645.0,70476.0,1.17130083597866,0.8986120681169406
766,36047063600,76854.0,100221.0,1.6656583955192874,1.5130229353282802
767,36047063800,53603.0,54293.0,0.9023417374395453,1.0552810315975982
768,36047064000,64297.0,90781.0,1.5087669730259767,1.2658135643271975
769,36047064200,38182.0,75298.0,1.2514417723412388,0.7516881582832956
770,36047064400,49653.0,88243.0,1.4665857833768219,0.9775174721921449
771,36047064600,59620.0,82538.0,1.3717695158636507,1.173737572595728
772,36047064800,61902.0,61094.0,1.015373365021855,1.2186632542573088
773,36047065000,50500.0,44542.0,0.7402815403280759,0.9941923417659219
774,36047065200,63958.0,107955.0,1.7941963469560738,1.2591396791022738
775,36047065400,67438.0,105208.0,1.7485416078046834,1.3276503592873314
776,36047065600,60098.0,81635.0,1.3567617876315046,1.183147947632641
777,36047065800,63250.0,86105.0,1.4310525353587396,1.2452012993404862
778,36047066000,65833.0,58750.0,0.9764164270637704,1.2960527610985333
779,36047066200,48419.0,84167.0,1.3988432581561934,0.9532237424943399
780,36047066600,0.0,,,0.0
781,36047067000,50901.0,40526.0,0.6735362063521082,1.0020868195688553
782,36047067200,39875.0,106058.0,1.7626684837707125,0.7850182104537848
783,36047067400,51146.0,107847.0,1.7924014027156843,1.0069101289496998
784,36047067600,55119.0,55240.0,0.9180807392511093,1.0851264888276406
785,36047067800,50536.0,18828.0,0.3129186125745816,0.99490107294025
786,36047068000,59167.0,34429.0,0.5722049560404859,1.1648193719854316
787,36047068200,51852.0,39773.0,0.6610214562316142,1.020809134757358
788,36047068600,43393.0,41912.0,0.6965713241037743,0.8542769957673
789,36047068800,52391.0,53917.0,0.8960926723063372,1.031420415395216
790,36047069000,56786.0,53317.0,0.8861207598597284,1.1179446795944483
791,36047069200,51914.0,38403.0,0.6382522561451911,1.0220297273353676
792,36047069800,75735.0,62448.0,1.0378766474430354,1.4909932079929127
793,36047070000,53229.0,97206.0,1.6155495354750786,1.047918102175411
794,36047070201,67986.0,77641.0,1.2903820904452459,1.3384388227187716
795,36047070202,53750.0,,,1.0581750172261049
796,36047070203,0.0,,,0.0
797,36047070600,68348.0,87750.0,1.458392195316525,1.3455655084161826
798,36047072000,34712.0,83690.0,1.3909155877611394,0.6833743478688847
799,36047072200,46389.0,88750.0,1.4750120493942063,0.9132591790530564
800,36047072400,47861.0,39306.0,0.6532599843773371,0.9422384092922532
801,36047072600,65163.0,21696.0,0.3605843540693713,1.2828624864652032
802,36047072800,45775.0,39167.0,0.6509498246605395,0.901171375135348
803,36047073000,50598.0,47125.0,0.7832106234107264,0.9961216655182596
804,36047073200,62750.0,53594.0,0.8907244594392462,1.2353578108081504
805,36047073400,55735.0,60833.0,1.0110355831075803,1.0972536666994783
806,36047073600,45944.0,38281.0,0.6362246339477139,0.9044984742592775
807,36047073800,37833.0,55417.0,0.9210224534228589,0.7448174032877252
808,36047074000,38208.0,30341.0,0.5042629925709252,0.752200019686977
809,36047074200,50085.0,77556.0,1.288969402848643,0.9860222462840831
810,36047074400,66563.0,93235.0,1.5495520949326065,1.3104242543557436
811,36047074600,48466.0,70403.0,1.1700875866309894,0.9541490304163796
812,36047074800,57500.0,140833.0,2.340623909322076,1.132001181218624
813,36047075000,47976.0,40865.0,0.6791703368844422,0.9445024116546904
814,36047075200,65227.0,49893.0,0.829214379497748,1.2841224529973423
815,36047075400,92663.0,117750.0,1.956987817646961,1.8242543557436754
816,36047075600,54236.0,68049.0,1.1309644501321279,1.0677428880795354
817,36047075800,50662.0,94559.0,1.5715567817314564,0.9973816320503986
818,36047076000,31888.0,56488.0,0.9388223171400555,0.6277783246382518
819,36047076200,30275.0,45446.0,0.7553058884142997,0.5960232306329363
820,36047076400,30328.0,87900.0,1.4608851734281774,0.5970666404173639
821,36047076600,38796.0,27857.0,0.4629792750419651,0.7637759622010041
822,36047077000,41775.0,49659.0,0.8253253336435706,0.8224234668766611
823,36047077200,47730.0,46250.0,0.7686682510927554,0.9396594152967812
824,36047077400,34583.0,39868.0,0.662600342368994,0.6808347278275421
825,36047077600,41179.0,74028.0,1.2303345576625837,0.8106900285461167
826,36047078000,60270.0,,,1.1865341076877645
827,36047078200,30678.0,70284.0,1.1681098239957453,0.603957082389999
828,36047078400,51972.0,98237.0,1.632684605029168,1.0231715720051187
829,36047078600,33822.0,33409.0,0.5552527048812511,0.6658529382813269
830,36047078800,26353.0,50139.0,0.8333028636008576,0.5188109065852938
831,36047079000,32310.0,2499.0,0.041533015340125316,0.6360862289595433
832,36047079200,24878.0,,,0.489772615414903
833,36047079400,32014.0,,,0.6302588837484004
834,36047080000,42225.0,78625.0,1.3067360268576842,0.8312826065557634
835,36047080200,31919.0,73542.0,1.2222573085808306,0.6283886209272567
836,36047080400,26287.0,77313.0,1.2849307783077664,0.5175115660990255
837,36047080600,34831.0,9716.0,0.1614785022187505,0.6857170981395807
838,36047081000,32784.0,,,0.6454178560881977
839,36047081400,45179.0,,,0.8894379368048037
840,36047081600,39333.0,,,0.7743478688847327
841,36047081800,30144.0,16528.0,0.27469294819591483,0.5934442366374643
842,36047082000,28015.0,68000.0,1.1301500772823214,0.5515306624667782
843,36047082200,29091.0,19148.0,0.31823696587943956,0.572713849788365
844,36047082400,31193.0,,,0.6140958755783049
845,36047082600,36866.0,70078.0,1.164686134055743,0.7257800964661876
846,36047082800,25946.0,48958.0,0.813674815935116,0.5107983069199724
847,36047083000,27623.0,,,0.5438133674574269
848,36047083200,49231.0,24688.0,0.4103109574697934,0.9692095678708534
849,36047083400,58990.0,,,1.1613347770449847
850,36047083600,45292.0,,,0.8916625652131115
851,36047083800,57623.0,,,1.1344226793975785
