GEO_ID,CENSUSAREA,income_change_field_1,income_change_Geo_FIPS,income_change_SE_T058_001,income_change_SE_T058_010,income_change_prec_change,NUMPOINTS
1400000US36081077500,0.08700,1682,1721339132,46944.00000,57917.00000,23.37466,28
1400000US36081077902,0.21900,1683,1721339534,73048.00000,74057.00000,1.38128,17
1400000US36081077903,0.10400,1684,1721339535,60132.00000,57639.00000,-4.14588,65
1400000US36081077905,0.10600,1686,1721339537,61400.00000,60192.00000,-1.96743,83
1400000US36081077906,0.11100,2127,1721339538,49201.00000,42049.00000,-14.53629,7
1400000US36081077907,0.08200,2128,1721339539,46923.00000,52813.00000,12.55248,179
1400000US36081078800,0.07400,1687,1721340432,60543.00000,,,37
1400000US36081079000,0.10100,1688,1721340632,63214.00000,97778.00000,54.67776,45
1400000US36081079200,0.13900,1689,1721340832,72794.00000,,,28
1400000US36081079300,0.33400,1690,1721340932,,,,0
1400000US36081079702,0.11200,2131,1721341334,34318.00000,11898.00000,-65.33015,37
1400000US36081079900,0.11100,1691,1721341532,62589.00000,58194.00000,-7.02200,9
1400000US36081080301,0.12500,1692,1721341933,51688.00000,57207.00000,10.67753,30
1400000US36081080302,0.16900,1693,1721341934,80318.00000,69211.00000,-13.82878,2
1400000US36081081400,0.14200,1695,1721343032,66818.00000,87685.00000,31.22961,25
1400000US36081081800,0.14500,1696,1721343432,64318.00000,20833.00000,-67.60938,52
1400000US36081083700,0.29900,1697,1721345332,49868.00000,46060.00000,-7.63616,21
1400000US36081083800,0.19100,1698,1721345432,62526.00000,47813.00000,-23.53101,8
1400000US36081084000,0.22000,1699,1721345632,59464.00000,46538.00000,-21.73752,54
1400000US36061014402,0.06700,1119,1701276034,90156.00000,99730.00000,10.61937,110
1400000US36061014500,0.06900,1120,1701276132,126406.00000,145476.00000,15.08631,2
1400000US36061014602,0.04200,1122,1701276234,100410.00000,112411.00000,11.95200,178
1400000US36061014801,0.02000,1124,1701276433,144167.00000,160694.00000,11.46379,12
1400000US36061014802,0.04900,1125,1701276434,103203.00000,114332.00000,10.78360,141
1400000US36061014900,0.06700,1126,1701276532,127672.00000,128448.00000,0.60781,16
1400000US36061015002,0.04800,1128,1701276634,170486.00000,178333.00000,4.60272,50
1400000US36061015100,0.13300,1129,1701276732,45880.00000,104318.00000,127.37140,9
1400000US36061015200,0.07900,1130,1701276832,69899.00000,110652.00000,58.30269,18
1400000US36061015400,0.06800,1132,1701277032,82000.00000,91863.00000,12.02805,324
1400000US36061015500,0.08000,1133,1701277132,104643.00000,113560.00000,8.52135,1
1400000US36061015602,0.04200,1135,1701277234,39375.00000,111731.00000,183.76127,18
1400000US36061015700,0.07000,1136,1701277332,102031.00000,111081.00000,8.86985,184
1400000US36061015801,0.04900,1137,1701277433,136378.00000,141950.00000,4.08570,69
1400000US36061015900,0.06800,1139,1701277532,117984.00000,123125.00000,4.35737,154
1400000US36061016001,0.04900,1140,1701277633,189936.00000,192000.00000,1.08668,18
1400000US36061016100,0.06000,1142,1701277732,118167.00000,122470.00000,3.64146,193
1400000US36061016200,0.11600,1143,1701277832,30016.00000,75091.00000,150.16991,213
1400000US36061016300,0.10200,1144,1701277932,100617.00000,105783.00000,5.13432,151
1400000US36061016500,0.07900,1146,1701278132,122056.00000,128145.00000,4.98869,120
1400000US36061016600,0.06600,1147,1701278232,34491.00000,61563.00000,78.49004,561
1400000US36061016700,0.07600,1148,1701278332,134196.00000,148854.00000,10.92283,110
1400000US36061016800,0.07800,1149,1701278432,22246.00000,111364.00000,400.60236,57
1400000US36061017000,0.07100,1151,1701278632,39611.00000,70660.00000,78.38479,461
1400000US36061017100,0.08400,1152,1701278732,117474.00000,122131.00000,3.96428,119
1400000US36061017200,0.06900,2054,1701278832,26853.00000,54722.00000,103.78356,519
1400000US36061017401,0.03900,1154,1701279033,25809.00000,28281.00000,9.57805,142
1400000US36061017402,0.02000,1155,1701279034,25938.00000,158750.00000,512.03639,226
1400000US36061017500,0.08400,1156,1701279132,123771.00000,137878.00000,11.39766,245
1400000US36061017800,0.10000,1158,1701279432,33705.00000,60536.00000,79.60540,372
1400000US36061017900,0.08300,1159,1701279532,72650.00000,111595.00000,53.60633,236
1400000US36061018000,0.08200,1160,1701279632,23311.00000,50189.00000,115.30179,294
1400000US36071010902,27.63700,,,,,,0
1400000US36071011000,31.30300,,,,,,0
1400000US36071011102,1.35900,,,,,,0
1400000US36071011200,3.72500,,,,,,0
1400000US36071011300,3.06800,,,,,,0
1400000US36071011400,20.00000,,,,,,0
1400000US36071011601,25.74200,,,,,,0
1400000US36071011602,40.76000,,,,,,0
1400000US36071011701,30.01500,,,,,,0
1400000US36071011702,23.02900,,,,,,0
1400000US36071011801,18.82800,,,,,,0
1400000US36087012600,2.15600,,,,,,0
1400000US36087012700,0.79800,,,,,,0
1400000US36087012800,4.47500,,,,,,0
1400000US36087013002,2.99600,,,,,,0
1400000US36087013003,4.50900,,,,,,0
1400000US36087013100,0.67700,,,,,,0
1400000US36087013200,0.60500,,,,,,0
1400000US36087013300,0.67900,,,,,,0
1400000US36087013401,1.53700,,,,,,0
1400000US36087013402,4.09000,,,,,,0
1400000US36089490100,17.56900,,,,,,0
1400000US36089490300,23.78900,,,,,,0
1400000US36089490400,48.52500,,,,,,0
1400000US36089490500,104.59000,,,,,,0
1400000US36089490600,56.74000,,,,,,0
1400000US36089490700,185.00000,,,,,,0
1400000US36081126700,0.30100,1791,1721388332,95353.00000,71892.00000,-24.60436,0
1400000US36081127700,0.41200,2148,1721389332,93106.00000,94907.00000,1.93435,10
1400000US36081128300,0.76300,1792,1721389932,,,,0
1400000US36081129102,0.38800,1793,1721390734,103792.00000,103478.00000,-0.30253,24
1400000US36081129104,0.27000,2150,1721390736,76849.00000,73557.00000,-4.28373,7
1400000US36081130100,0.27100,1794,1721391732,68705.00000,49671.00000,-27.70395,75
1400000US36081133300,0.26800,1795,1721394932,86667.00000,72813.00000,-15.98532,9
1400000US36081134100,0.22800,1797,1721395732,76125.00000,87344.00000,14.73760,11
1400000US36081134700,0.41100,1798,1721396332,55283.00000,55240.00000,-0.07778,33
1400000US36081137700,0.28900,1800,1721399332,67674.00000,67361.00000,-0.46251,10
1400000US36081138501,0.38300,1801,1721400133,78611.00000,83875.00000,6.69626,0
1400000US36081138502,0.89300,1802,1721400134,,,,0
1400000US36081139900,0.14000,1803,1721401532,75167.00000,86000.00000,14.41191,0
1400000US36081140901,0.09300,1805,1721402533,48229.00000,65714.00000,36.25412,59
1400000US36081140902,0.21100,1806,1721402534,81495.00000,72250.00000,-11.34425,0
1400000US36081141700,0.34600,2151,1721403332,76500.00000,45764.00000,-40.17778,0
1400000US36081142900,0.20600,1807,1721404532,71466.00000,71591.00000,0.17491,9
1400000US36081144100,0.13100,1809,1721405732,62750.00000,53214.00000,-15.19681,6
1400000US36081144700,0.15800,1810,1721406332,56250.00000,62833.00000,11.70311,9
1400000US36081145101,0.09700,1811,1721406733,56335.00000,55540.00000,-1.41120,0
1400000US36081145900,0.14300,1813,1721407532,80288.00000,90224.00000,12.37545,1
1400000US36081146300,0.12600,1814,1721407932,69427.00000,68993.00000,-0.62512,15
1400000US36081146700,0.13600,1815,1721408332,56781.00000,73258.00000,29.01851,23
1400000US36081147100,0.16200,1816,1721408732,65958.00000,90139.00000,36.66121,0
1400000US36081147900,0.35500,1817,1721409532,77315.00000,99563.00000,28.77579,17
1400000US36081150701,0.33800,1819,1721412333,96679.00000,95078.00000,-1.65600,0
1400000US36081150702,0.33400,1820,1721412334,77778.00000,79167.00000,1.78585,7
1400000US36061018300,0.08600,1163,1701279932,79453.00000,98115.00000,23.48810,164
1400000US36061018400,0.06800,1164,1701280032,27236.00000,57963.00000,112.81759,412
1400000US36061018600,0.04700,1166,1701280232,18189.00000,85640.00000,370.83402,196
1400000US36061018700,0.08400,1167,1701280332,69917.00000,105625.00000,51.07199,378
1400000US36061018800,0.05700,1168,1701280432,34375.00000,54353.00000,58.11782,819
1400000US36061019000,0.04000,1170,1701280632,54135.00000,90288.00000,66.78304,190
1400000US36061019100,0.08600,1171,1701280732,82732.00000,98102.00000,18.57806,382
1400000US36061019200,0.07600,1172,1701280832,16157.00000,,,0
1400000US36061019300,0.06800,1173,1701280932,40597.00000,86600.00000,113.31625,770
1400000US36061019500,0.08400,1175,1701281132,80809.00000,100181.00000,23.97258,808
1400000US36061019600,0.06800,1176,1701281232,18361.00000,95104.00000,417.96743,340
1400000US36061019701,0.09100,1177,1701281333,96094.00000,96406.00000,0.32468,1
1400000US36061019800,0.08700,1179,1701281432,51042.00000,46150.00000,-9.58426,161
1400000US36061019900,0.08800,1180,1701281532,52715.00000,68844.00000,30.59660,115
1400000US36061020000,0.05000,1181,1701281632,47530.00000,93693.00000,97.12392,337
1400000US36061020102,0.03200,1183,1701281734,37798.00000,56833.00000,50.35981,516
1400000US36061020500,0.10800,1185,1701282132,118750.00000,114792.00000,-3.33305,0
1400000US36061020600,0.05700,1186,1701282232,31389.00000,28971.00000,-7.70334,255
1400000US36061020800,0.05700,1188,1701282432,35466.00000,76146.00000,114.70140,444
1400000US36061020901,0.04500,1189,1701282533,21979.00000,2499.00000,-88.63006,410
1400000US36061021000,0.08300,1190,1701282632,36922.00000,77596.00000,110.16196,81
1400000US36061021100,0.13400,1191,1701282732,48957.00000,73281.00000,49.68442,457
1400000US36061021303,0.05900,2055,1701282935,40512.00000,73500.00000,81.42773,1447
1400000US36061021400,0.05300,1193,1701283032,35768.00000,46620.00000,30.33997,188
1400000US36061021500,0.02700,2056,1701283132,26750.00000,73750.00000,175.70093,453
1400000US36061021703,0.12100,2057,1701283335,,,,0
1400000US36061021800,0.07000,1195,1701283432,37026.00000,56354.00000,52.20116,514
1400000US36061021900,0.11000,1196,1701283532,18869.00000,78750.00000,317.35121,612
1400000US36061022000,0.06800,1197,1701283632,35313.00000,78426.00000,122.08818,578
1400000US36061022200,0.07000,1199,1701283832,31087.00000,59896.00000,92.67218,72
1400000US36061022301,0.07400,1200,1701283933,24690.00000,119063.00000,382.23167,1470
1400000US36071011802,15.87400,,,,,,0
1400000US36071011900,34.41100,,,,,,0
1400000US36071012100,4.08900,,,,,,0
1400000US36071012300,26.41600,,,,,,0
1400000US36071012601,3.36100,,,,,,0
1400000US36071012602,1.03100,,,,,,0
1400000US36071012700,1.71600,,,,,,0
1400000US36071012800,2.29700,,,,,,0
1400000US36071012900,1.46700,,,,,,0
1400000US36071013000,2.63000,,,,,,0
1400000US36071013100,25.36000,,,,,,0
1400000US36071013202,3.00900,,,,,,0
1400000US36089490800,30.83300,,,,,,0
1400000US36089491000,58.30500,,,,,,0
1400000US36089491100,0.94900,,,,,,0
1400000US36089491300,108.28000,,,,,,0
1400000US36089491400,3.41400,,,,,,0
1400000US36089491500,0.75100,,,,,,0
1400000US36089491600,0.79100,,,,,,0
1400000US36089491700,65.49800,,,,,,0
1400000US36089491800,178.59700,,,,,,0
1400000US36089492000,50.56000,,,,,,0
1400000US36089492100,53.31200,,,,,,0
1400000US36089492300,297.13900,,,,,,0
1400000US36089492400,232.95000,,,,,,0
1400000US36089492500,604.84500,,,,,,0
1400000US36083052403,5.53000,,,,,,0
1400000US36083052404,7.24200,,,,,,0
1400000US36083052501,32.12300,,,,,,0
1400000US36083052502,28.95800,,,,,,0
1400000US36083052601,43.80200,,,,,,0
1400000US36083052602,0.69900,,,,,,0
1400000US36083052603,57.88000,,,,,,0
1400000US36085000300,0.22600,1833,1725261932,46731.00000,53021.00000,13.46002,187
1400000US36085000600,0.40400,1834,1725262232,43712.00000,41917.00000,-4.10642,73
1400000US36085000800,0.30900,1836,1725262432,63750.00000,64082.00000,0.52078,85
1400000US36085000900,0.09000,1837,1725262532,56192.00000,95511.00000,69.97259,174
1400000US36085001100,0.12600,1838,1725262732,36624.00000,47955.00000,30.93873,493
1400000US36085001700,0.11700,1839,1725263332,54071.00000,53869.00000,-0.37358,36
1400000US36085002001,0.19000,1841,1725263633,62939.00000,70364.00000,11.79714,9
1400000US36085002002,0.30700,1842,1725263634,90000.00000,91429.00000,1.58778,13
1400000US36085002100,0.48100,1843,1725263732,36131.00000,30134.00000,-16.59794,343
1400000US36085003900,0.22500,1848,1725265532,67639.00000,54931.00000,-18.78798,15
1400000US36085004000,0.45800,1849,1725265632,32305.00000,75089.00000,132.43770,455
1400000US36085004700,0.34700,1850,1725266332,67191.00000,69612.00000,3.60316,54
1400000US36085005000,0.30300,1851,1725266632,63398.00000,69861.00000,10.19433,42
1400000US36085005900,0.53500,1852,1725267532,62292.00000,76188.00000,22.30784,26
1400000US36061018200,0.06800,1162,1701279832,22395.00000,65240.00000,191.31503,612
1400000US36061022302,0.02400,1201,1701283934,17923.00000,75536.00000,321.44730,326
1400000US36061022500,0.10000,1203,1701284132,32813.00000,59103.00000,80.12068,1687
1400000US36061022600,0.05900,1204,1701284232,33794.00000,122727.00000,263.16210,570
1400000US36061022700,0.05800,2058,1701284332,36250.00000,59625.00000,64.48276,1006
1400000US36061022900,0.08300,1206,1701284532,34713.00000,75042.00000,116.17838,1755
1400000US36061023000,0.06700,1207,1701284632,21927.00000,63393.00000,189.10932,1112
1400000US36061023100,0.07100,2059,1701284732,37220.00000,67500.00000,81.35411,786
1400000US36061023300,0.08800,1209,1701284932,31264.00000,51857.00000,65.86809,1805
1400000US36061023400,0.04200,1210,1701285032,40371.00000,35096.00000,-13.06631,759
1400000US36061023501,0.06900,1211,1701285133,34679.00000,59345.00000,71.12662,1218
1400000US36061023600,0.11300,1213,1701285232,36791.00000,9310.00000,-74.69490,330
1400000US36061023700,0.10500,1214,1701285332,34016.00000,46952.00000,38.02916,1694
1400000US36061023801,0.13800,2060,1701285433,62156.00000,80272.00000,29.14602,32
1400000US36061023802,0.10300,2061,1701285434,109375.00000,124500.00000,13.82857,27
1400000US36061024000,0.80800,1216,1701285632,,,,0
1400000US36061024100,0.07000,1217,1701285732,41018.00000,64615.00000,57.52840,1229
1400000US36061024200,0.13900,2062,1701285832,21276.00000,8000.00000,-62.39895,489
1400000US36061024302,0.08800,1219,1701285934,16505.00000,,,0
1400000US36061024500,0.08200,1220,1701286132,34802.00000,51205.00000,47.13235,3101
1400000US36061024700,0.09900,1221,1701286332,34604.00000,43036.00000,24.36713,845
1400000US36061025100,0.06100,1223,1701286732,33561.00000,,,523
1400000US36061025300,0.06500,1224,1701286932,35244.00000,29583.00000,-16.06231,1461
1400000US36061025500,0.17200,1225,1701287132,40294.00000,56667.00000,40.63384,626
1400000US36061025900,0.02900,2064,1701287532,51536.00000,66522.00000,29.07870,190
1400000US36061026100,0.06000,1226,1701287732,30987.00000,31175.00000,0.60671,1528
1400000US36061026300,0.06100,1227,1701287932,24859.00000,69792.00000,180.75144,1244
1400000US36061026500,0.07300,1228,1701288132,41144.00000,59745.00000,45.20951,900
1400000US36061026900,0.06800,1230,1701288532,26362.00000,16466.00000,-37.53888,1409
1400000US36061027100,0.07400,1231,1701288732,38125.00000,49909.00000,30.90885,1229
1400000US36071013300,23.88300,,,,,,0
1400000US36071013400,5.07000,,,,,,0
1400000US36071013500,8.08100,,,,,,0
1400000US36071013600,23.86100,,,,,,0
1400000US36071013800,7.46800,,,,,,0
1400000US36071013900,23.47500,,,,,,0
1400000US36071014101,2.33900,,,,,,0
1400000US36071014102,2.36900,,,,,,0
1400000US36071014202,11.23600,,,,,,0
1400000US36071014301,5.56800,,,,,,0
1400000US36071014302,19.48200,,,,,,0
1400000US36071014400,10.58400,,,,,,0
1400000US36089492600,264.98900,,,,,,0
1400000US36089492700,71.21700,,,,,,0
1400000US36089492800,106.43800,,,,,,0
1400000US36089492900,100.07600,,,,,,0
1400000US36091060101,32.67100,,,,,,0
1400000US36091060200,1.35800,,,,,,0
1400000US36091060300,55.69700,,,,,,0
1400000US36091060501,39.70500,,,,,,0
1400000US36091060502,124.28200,,,,,,0
1400000US36091060503,43.99600,,,,,,0
1400000US36091060601,24.67900,,,,,,0
1400000US36091060602,42.71000,,,,,,0
1400000US36091060701,28.54900,,,,,,0
1400000US36091060800,32.29900,,,,,,0
1400000US36081084601,0.12800,1701,1721346233,82188.00000,78125.00000,-4.94354,6
1400000US36081084602,0.28000,1702,1721346234,57400.00000,55739.00000,-2.89373,9
1400000US36081085300,0.07500,1703,1721346932,32530.00000,37284.00000,14.61420,89
1400000US36081085500,0.05000,1704,1721347132,41410.00000,36033.00000,-12.98479,109
1400000US36081085700,0.05100,1705,1721347332,35671.00000,72773.00000,104.01166,170
1400000US36081085900,0.05600,1706,1721347532,33598.00000,19561.00000,-41.77927,103
1400000US36081086300,0.05600,1708,1721347932,40841.00000,39063.00000,-4.35347,157
1400000US36081086400,0.42400,1709,1721348032,61618.00000,64464.00000,4.61878,25
1400000US36081086500,0.06100,1710,1721348132,26762.00000,28385.00000,6.06457,170
1400000US36081086900,0.22300,2133,1721348532,50231.00000,,,0
1400000US36081088400,0.60000,1712,1721350032,70393.00000,71386.00000,1.41065,24
1400000US36081088901,0.24000,1713,1721350533,49030.00000,43176.00000,-11.93963,63
1400000US36081089200,1.10100,1714,1721350832,92034.00000,92100.00000,0.07171,1
1400000US36081090700,0.79900,1715,1721352332,47604.00000,45772.00000,-3.84842,0
1400000US36081091601,1.26200,1716,1721353233,82996.00000,82520.00000,-0.57352,40
1400000US36081091800,0.47400,1718,1721353432,,,,0
1400000US36081091900,0.16400,1719,1721353532,68592.00000,85793.00000,25.07727,28
1400000US36081092500,0.12100,1721,1721354132,49068.00000,59750.00000,21.76979,35
1400000US36081092800,0.29600,1722,1721354432,105000.00000,102969.00000,-1.93429,0
1400000US36081092900,0.35500,1723,1721354532,76797.00000,71042.00000,-7.49378,43
1400000US36081093401,0.20800,2134,1721355033,74981.00000,80347.00000,7.15648,16
1400000US36081093402,0.14900,2135,1721355034,80577.00000,89952.00000,11.63483,190
1400000US36081093900,0.25100,1725,1721355532,72532.00000,64048.00000,-11.69691,23
1400000US36081094201,0.14400,1726,1721355833,51194.00000,65000.00000,26.96800,99
1400000US36081094202,0.29700,1727,1721355834,43565.00000,95625.00000,119.49960,83
1400000US36081094203,0.18300,1728,1721355835,49115.00000,51581.00000,5.02087,59
1400000US36081094500,0.59100,1729,1721356132,74420.00000,69671.00000,-6.38135,10
1400000US36061027300,0.06900,1232,1701288932,62631.00000,68162.00000,8.83109,356
1400000US36061027500,0.11400,1233,1701289132,75750.00000,82097.00000,8.37888,109
1400000US36061027900,0.06900,1235,1701289532,36731.00000,49635.00000,35.13109,1220
1400000US36061028100,0.03600,1236,1701289732,80714.00000,80714.00000,0.00000,56
1400000US36061028500,0.04700,1238,1701290132,26229.00000,35795.00000,36.47108,1222
1400000US36061028700,0.20900,1239,1701290332,48651.00000,70432.00000,44.76989,411
1400000US36061029100,0.07300,1240,1701290732,31525.00000,52529.00000,66.62649,2064
1400000US36061029500,0.05300,1242,1701291132,51045.00000,67813.00000,32.84945,928
1400000US36061029700,0.39300,1243,1701291332,,,,27
1400000US36061031100,0.30200,1247,1701292732,,,,2
1400000US36061031704,0.09900,2067,1701293336,151815.00000,160282.00000,5.57718,27
1400000US36061031900,0.04700,1248,1701293532,,,,0
1400000US36063020100,0.92500,,,,,,0
1400000US36063020300,2.41700,,,,,,0
1400000US36063020400,0.25200,,,,,,0
1400000US36063020500,0.48400,,,,,,0
1400000US36063020700,0.23600,,,,,,0
1400000US36063020900,0.27900,,,,,,0
1400000US36063021000,0.30600,,,,,,0
1400000US36063021100,0.80700,,,,,,0
1400000US36063021200,0.63700,,,,,,0
1400000US36063021400,0.24700,,,,,,0
1400000US36063021700,1.94300,,,,,,0
1400000US36063022000,1.11400,,,,,,0
1400000US36063022200,0.81400,,,,,,0
1400000US36063022300,0.49100,,,,,,0
1400000US36071014501,29.17900,,,,,,0
1400000US36071014502,24.67100,,,,,,0
1400000US36071014600,4.45200,,,,,,0
1400000US36071014800,20.54100,,,,,,0
1400000US36071014900,47.04700,,,,,,0
1400000US36071015003,0.57400,,,,,,0
1400000US36071015004,0.40000,,,,,,0
1400000US36071015005,0.89700,,,,,,0
1400000US36071015100,1.09000,,,,,,0
1400000US36071015200,31.01900,,,,,,0
1400000US36073040200,48.05200,,,,,,0
1400000US36073040300,45.02700,,,,,,0
1400000US36073040400,1.97400,,,,,,0
1400000US36091060901,39.52700,,,,,,0
1400000US36091060902,1.03500,,,,,,0
1400000US36091061000,0.68300,,,,,,0
1400000US36091061100,3.72500,,,,,,0
1400000US36091061200,1.87000,,,,,,0
1400000US36091061301,13.65700,,,,,,0
1400000US36091061303,0.43200,,,,,,0
1400000US36091061401,23.54400,,,,,,0
1400000US36091061403,5.87900,,,,,,0
1400000US36091061404,4.94700,,,,,,0
1400000US36091061500,43.82400,,,,,,0
1400000US36091061600,32.77400,,,,,,0
1400000US36091061701,19.65900,,,,,,0
1400000US36091061800,1.71300,,,,,,0
1400000US36091061901,19.22700,,,,,,0
1400000US36091061903,8.69500,,,,,,0
1400000US36081152901,0.54300,1821,1721414533,73333.00000,65446.00000,-10.75505,2
1400000US36081152902,0.40100,1822,1721414534,62591.00000,42224.00000,-32.53982,2
1400000US36081155102,0.55400,1824,1721416734,73867.00000,68447.00000,-7.33751,0
1400000US36081156700,0.54800,1825,1721418332,83068.00000,122794.00000,47.82347,0
1400000US36081157101,0.48000,1826,1721418733,72303.00000,63750.00000,-11.82938,1
1400000US36081157901,0.35500,1828,1721419533,81957.00000,60395.00000,-26.30892,4
1400000US36081157902,0.27900,1829,1721419534,70938.00000,49583.00000,-30.10375,0
1400000US36081157903,0.26500,1830,1721419535,76705.00000,58806.00000,-23.33485,0
1400000US36081161700,0.27300,1831,1721423332,88036.00000,92895.00000,5.51933,3
1400000US36081990100,0.00000,2152,1722251732,,,,0
1400000US36083040100,0.63600,,,,,,0
1400000US36083040200,0.48700,,,,,,0
1400000US36083040300,0.38100,,,,,,0
1400000US36083040500,0.32200,,,,,,0
1400000US36083040600,0.29000,,,,,,0
1400000US36083040700,0.66800,,,,,,0
1400000US36083040800,0.12700,,,,,,0
1400000US36083040900,0.38200,,,,,,0
1400000US36083041000,0.97400,,,,,,0
1400000US36083041100,1.75400,,,,,,0
1400000US36083041300,1.15200,,,,,,0
1400000US36083041400,1.86400,,,,,,0
1400000US36083051500,1.39700,,,,,,0
1400000US36063022401,0.67700,,,,,,0
1400000US36063022500,0.53000,,,,,,0
1400000US36063022601,3.48900,,,,,,0
1400000US36063022602,5.99500,,,,,,0
1400000US36063022702,27.08600,,,,,,0
1400000US36063022711,20.93500,,,,,,0
1400000US36063022803,0.88200,,,,,,0
1400000US36063022804,1.44900,,,,,,0
1400000US36063022901,0.66600,,,,,,0
1400000US36063023001,0.35100,,,,,,0
1400000US36063023100,0.42900,,,,,,0
1400000US36063023200,0.73000,,,,,,0
1400000US36063023300,2.82900,,,,,,0
1400000US36063023401,22.17200,,,,,,0
1400000US36063023402,12.16100,,,,,,0
1400000US36063023404,9.27500,,,,,,0
1400000US36063023500,1.87000,,,,,,0
1400000US36063023600,2.97600,,,,,,0
1400000US36063023800,0.56900,,,,,,0
1400000US36063023901,1.30600,,,,,,0
1400000US36119002202,0.48100,,,,,,0
1400000US36119002204,0.75400,,,,,,0
1400000US36119002300,0.60400,,,,,,0
1400000US36119002402,0.11000,,,,,,0
1400000US36119002403,0.34000,,,,,,0
1400000US36119002404,0.37700,,,,,,0
1400000US36119002405,0.24700,,,,,,0
1400000US36119002600,0.56800,,,,,,0
1400000US36119002800,0.10700,,,,,,0
1400000US36119002900,0.14400,,,,,,1
1400000US36119003000,0.13800,,,,,,0
1400000US36119003200,0.11400,,,,,,0
1400000US36119003300,0.24100,,,,,,0
1400000US36119003400,0.26100,,,,,,0
1400000US36119003500,0.13300,,,,,,0
1400000US36119003600,0.14900,,,,,,0
1400000US36119003700,0.23600,,,,,,0
1400000US36119003900,0.19100,,,,,,0
1400000US36119004000,0.22000,,,,,,0
1400000US36119004100,0.29000,,,,,,0
1400000US36119004300,0.28900,,,,,,0
1400000US36119004400,0.59000,,,,,,0
1400000US36119004500,0.11000,,,,,,0
1400000US36119004600,0.26500,,,,,,0
1400000US36119004700,0.69700,,,,,,0
1400000US36087011101,2.26400,,,,,,0
1400000US36087011102,3.57000,,,,,,0
1400000US36087011200,4.32700,,,,,,0
1400000US36087011302,2.05100,,,,,,0
1400000US36087011303,1.91100,,,,,,0
1400000US36087011401,1.47700,,,,,,0
1400000US36087011403,1.85000,,,,,,0
1400000US36087011404,0.63000,,,,,,0
1400000US36087011405,1.10600,,,,,,0
1400000US36087011501,4.84800,,,,,,0
1400000US36087011502,6.16700,,,,,,0
1400000US36087011505,0.16400,,,,,,0
1400000US36087011506,0.40600,,,,,,0
1400000US36087011601,22.45000,,,,,,0
1400000US36087011602,4.78400,,,,,,0
1400000US36087011603,2.59500,,,,,,0
1400000US36099950600,12.65300,,,,,,0
1400000US36099950700,54.83400,,,,,,0
1400000US36099950800,69.78800,,,,,,0
1400000US36099950900,65.04900,,,,,,0
1400000US36101960100,33.13700,,,,,,0
1400000US36101960200,97.73200,,,,,,0
1400000US36101960300,56.08300,,,,,,0
1400000US36101960400,38.73800,,,,,,0
1400000US36101960500,80.40400,,,,,,0
1400000US36101960600,43.57900,,,,,,0
1400000US36101960800,1.16600,,,,,,0
1400000US36101960900,0.54100,,,,,,0
1400000US36101961000,96.79500,,,,,,0
1400000US36101961100,42.39300,,,,,,0
1400000US36119004800,0.59800,,,,,,0
1400000US36119005001,0.42600,,,,,,0
1400000US36119005002,1.15100,,,,,,0
1400000US36119005100,0.38600,,,,,,0
1400000US36119005200,1.24700,,,,,,0
1400000US36119005400,0.35700,,,,,,0
1400000US36119005500,1.34800,,,,,,0
1400000US36119005600,0.12100,,,,,,0
1400000US36119005701,0.71700,,,,,,0
1400000US36119005702,0.19200,,,,,,0
1400000US36119005901,0.17300,,,,,,0
1400000US36119005902,0.99800,,,,,,0
1400000US36119006000,0.35400,,,,,,0
1400000US36119006100,0.33200,,,,,,0
1400000US36119006200,0.27200,,,,,,0
1400000US36119006400,0.38500,,,,,,0
1400000US36119006500,0.82600,,,,,,0
1400000US36119006600,0.74100,,,,,,0
1400000US36119006700,1.46300,,,,,,0
1400000US36119006801,1.36900,,,,,,0
1400000US36119006802,1.90200,,,,,,0
1400000US36087011700,2.44500,,,,,,0
1400000US36087011901,0.49200,,,,,,0
1400000US36087011902,1.06600,,,,,,0
1400000US36087012101,1.40000,,,,,,0
1400000US36087012102,0.39200,,,,,,0
1400000US36087012103,0.65000,,,,,,0
1400000US36087012105,0.30300,,,,,,0
1400000US36087012106,0.82600,,,,,,0
1400000US36103124500,0.93800,,,,,,0
1400000US36103124602,1.03100,,,,,,0
1400000US36103134702,2.09900,,,,,,0
1400000US36103134703,4.19200,,,,,,0
1400000US36103134704,1.57100,,,,,,0
1400000US36103134902,2.56300,,,,,,0
1400000US36103134904,3.11900,,,,,,0
1400000US36103134906,1.33800,,,,,,0
1400000US36103134907,1.76200,,,,,,0
1400000US36103135002,1.57500,,,,,,0
1400000US36103135003,1.62900,,,,,,0
1400000US36101961300,50.37600,,,,,,0
1400000US36101961400,40.94600,,,,,,0
1400000US36101961500,45.70300,,,,,,0
1400000US36101961700,40.68500,,,,,,0
1400000US36101961800,119.07300,,,,,,0
1400000US36101961900,54.35100,,,,,,0
1400000US36101962000,232.26700,,,,,,0
1400000US36101962100,93.01800,,,,,,0
1400000US36101962300,38.65600,,,,,,0
1400000US36101962400,0.62300,,,,,,0
1400000US36101962500,0.90200,,,,,,0
1400000US36101962700,0.87400,,,,,,0
1400000US36101962800,21.56400,,,,,,0
1400000US36101962900,15.28600,,,,,,0
1400000US36101963000,75.16200,,,,,,0
1400000US36103110101,9.36300,,,,,,0
1400000US36103110102,3.66500,,,,,,0
