,v1,geo_id,violations_norm,medianincome2000,medianincome2010,numpoints,borough,censusfipscountycode,dcpboroughcode,censustract,totaloccupiedhousingunits,v12,v13,county,tract,name,lsad,censusarea,sum2014uc,count,geography,estimatetotalbuilt2010orlater,estimatetotalbuilt2000to2009,estimatetotalbuilt1990to1999,estimatetotalbuilt1980to1989,estimatetotalbuilt1970to1979,estimatetotalbuilt1960to1969,estimatetotalbuilt1950to1959,estimatetotalbuilt1940to1949,estimatetotalbuilt1939orearlier,pre1960,post1960,totalbuilding,ppre1960,ppost1960,building1939to1960,pre1939,building1960to1990,post1990,p1939to1960,p1960to1990,totalestimatehouseholds,medianincomedollarsestimatehouse,medianincomedollarsmarginoferror,estimatetotal,estimatenothispanicorlatinowhite,estimatenothispanicorlatinoblack,estimatenothispanicorlatinoasian,estimatehispanicorlatino,estimatehispanicorlatinowhitealo,estimatehispanicorlatinoblackora,estimatehispanicorlatinoamerican,estimatehispanicorlatinoasianalo,pop,white,black,latino,asian,pblack,pwhite,pasian,merge4,stabilized_pop,platino,mediancbsa2000,mediancbsa2010,ratio10,ratio00,ratio,pincome40,lowincome,gentrification,perchangeincome,gentri_per,pctlincome2014,lowincome2014,viol_norm_new,nychaunits,_merge,violations,violations_pop,violations_units,stabilized,totalprivateunitsoc,medianincome2014,stabilized_norm
566,926.0,36047043900,0.077,37156.0,60114.0,243.0,Brooklyn,47.0,3.0,43900.0,1192.0,47043900.0,20.385906,47.0,43900.0,439.0,Tract,0.077,188.0,31.0,"Census Tract 439, Kings County, New York",0.0,24.0,0.0,17.0,0.0,52.0,37.0,187.0,1041.0,1265.0,93.0,1358.0,0.93151695,0.068483062,224.0,1041.0,69.0,24.0,0.16494845,0.050810013,1296.0,38582.0,5626.0,4259.0,192.0,551.0,321.0,3195.0,1709.0,313.0,0.0,0.0,4259.0,192.0,551.0,3195.0,0.0,0.12937309,0.045081005,0.0,3.0,0.044141818,0.75017607,50795.0,60169.0,0.9990859,0.7314893,0.2675966,47280.0,1.0,1.0,0.61788136,1.0,50139.0,1.0,0.20385906,0,master only (1),243.0,0.057055648,0.20385906,188,1192.0,10.560541,0.15771812
567,192.0,36047044000,0.078000002,60958.0,61250.0,47.0,Brooklyn,47.0,3.0,44000.0,920.0,47044000.0,5.1086955,47.0,44000.0,440.0,Tract,0.078000002,233.0,8.0,"Census Tract 440, Kings County, New York",0.0,37.0,15.0,0.0,50.0,53.0,158.0,177.0,475.0,810.0,155.0,965.0,0.83937824,0.16062176,335.0,475.0,103.0,52.0,0.34715027,0.10673575,878.0,46000.0,15787.0,2637.0,2246.0,2.0,36.0,237.0,116.0,0.0,0.0,0.0,2637.0,2246.0,2.0,237.0,0.0,0.00075843802,0.85172546,0.0,3.0,0.088357985,0.089874856,50795.0,60169.0,1.017966,1.2000787,-0.18211269,47280.0,0.0,0.0,0.0047901841,0.0,50139.0,1.0,0.051086955,0,master only (1),47.0,0.017823284,0.051086955,233,920.0,10.736397,0.25326088
568,193.0,36047044100,0.055,36299.0,42684.0,634.0,Brooklyn,47.0,3.0,44100.0,1826.0,47044100.0,34.720699,47.0,44100.0,441.0,Tract,0.055,601.0,97.0,"Census Tract 441, Kings County, New York",0.0,193.0,98.0,122.0,45.0,70.0,50.0,106.0,1373.0,1529.0,528.0,2057.0,0.74331552,0.25668448,156.0,1373.0,237.0,291.0,0.075838603,0.11521634,1906.0,45049.0,10921.0,6547.0,547.0,61.0,606.0,5297.0,1809.0,748.0,49.0,0.0,6547.0,547.0,61.0,5297.0,0.0,0.0093172444,0.083549716,0.0,3.0,0.091797769,0.80907285,50795.0,60169.0,0.70940185,0.71461761,-0.005215764,47280.0,1.0,0.0,0.17590016,1.0,50139.0,1.0,0.34720701,0,master only (1),634.0,0.096838243,0.34720701,601,1826.0,10.715506,0.32913473
569,2138.0,36047044200,0.071000002,50733.0,50259.0,16.0,Brooklyn,47.0,3.0,44200.0,879.0,47044200.0,1.8202503,47.0,44200.0,442.0,Tract,0.071000002,233.0,13.0,"Census Tract 442, Kings County, New York",0.0,22.0,8.0,58.0,85.0,198.0,129.0,18.0,355.0,502.0,371.0,873.0,0.57502866,0.42497137,147.0,355.0,341.0,30.0,0.16838488,0.39060709,853.0,45781.0,11410.0,2675.0,2566.0,0.0,81.0,23.0,8.0,0.0,0.0,0.0,2675.0,2566.0,0.0,23.0,0.0,0.0,0.95925236,0.0,3.0,0.087102801,0.0085981311,50795.0,60169.0,0.83529723,0.99877942,-0.16348219,47280.0,0.0,0.0,-0.0093430309,0.0,50139.0,1.0,0.018202502,0,master only (1),16.0,0.0059813084,0.018202502,233,879.0,10.731625,0.26507396
570,194.0,36047044300,0.064000003,44198.0,52697.0,382.0,Brooklyn,47.0,3.0,44300.0,1756.0,47044300.0,21.753986,47.0,44300.0,443.0,Tract,0.064000003,746.0,112.0,"Census Tract 443, Kings County, New York",25.0,116.0,50.0,16.0,30.0,107.0,28.0,47.0,1598.0,1673.0,344.0,2017.0,0.82944965,0.17055032,75.0,1598.0,153.0,191.0,0.037183937,0.075855233,1858.0,52222.0,15209.0,6198.0,957.0,86.0,564.0,4488.0,2135.0,316.0,0.0,0.0,6198.0,957.0,86.0,4488.0,0.0,0.013875443,0.15440464,0.0,3.0,0.12036141,0.72410452,50795.0,60169.0,0.87581646,0.870125,0.0056914692,47280.0,1.0,0.0,0.19229376,1.0,50139.0,0.0,0.21753986,0,master only (1),382.0,0.061632786,0.21753986,746,1756.0,10.863259,0.42482916
571,195.0,36047044400,0.067000002,42130.0,47800.0,49.0,Brooklyn,47.0,3.0,44400.0,1194.0,47044400.0,4.1038527,47.0,44400.0,444.0,Tract,0.067000002,361.0,14.0,"Census Tract 444, Kings County, New York",0.0,15.0,22.0,89.0,58.0,154.0,65.0,258.0,547.0,870.0,338.0,1208.0,0.72019869,0.27980134,323.0,547.0,301.0,37.0,0.26738411,0.24917218,1100.0,47794.0,18567.0,3237.0,2749.0,12.0,146.0,271.0,44.0,0.0,0.0,0.0,3237.0,2749.0,12.0,271.0,0.0,0.003707136,0.8492431,0.0,3.0,0.11152302,0.083719492,50795.0,60169.0,0.794429,0.82941234,-0.034983337,47280.0,1.0,0.0,0.13458343,1.0,50139.0,1.0,0.041038524,0,master only (1),49.0,0.015137473,0.041038524,361,1194.0,10.774655,0.30234507
572,927.0,36047044500,0.064000003,39635.0,30000.0,494.0,Brooklyn,47.0,3.0,44500.0,1484.0,47044500.0,33.28841,47.0,44500.0,445.0,Tract,0.064000003,541.0,87.0,"Census Tract 445, Kings County, New York",0.0,7.0,41.0,22.0,19.0,105.0,31.0,192.0,1293.0,1516.0,194.0,1710.0,0.88654971,0.11345029,223.0,1293.0,146.0,48.0,0.13040936,0.085380115,1602.0,42198.0,3528.0,4825.0,887.0,273.0,583.0,2916.0,1480.0,101.0,27.0,43.0,4825.0,887.0,273.0,2916.0,43.0,0.056580313,0.1838342,0.008911917,3.0,0.11212435,0.60435236,50795.0,60169.0,0.49859563,0.78029335,-0.28169772,47280.0,1.0,0.0,-0.24309322,0.0,50139.0,1.0,0.3328841,0,master only (1),494.0,0.10238342,0.3328841,541,1484.0,10.650128,0.36455527
573,928.0,36047044600,0.055,48618.0,43529.0,0.0,Brooklyn,47.0,3.0,44600.0,652.0,47044600.0,0.0,47.0,44600.0,446.0,Tract,0.055,30.0,5.0,"Census Tract 446, Kings County, New York",0.0,25.0,0.0,0.0,55.0,178.0,71.0,111.0,297.0,479.0,258.0,737.0,0.64993215,0.35006785,182.0,297.0,233.0,25.0,0.24694708,0.31614655,721.0,58977.0,20257.0,1933.0,1075.0,13.0,614.0,201.0,110.0,0.0,0.0,0.0,1933.0,1075.0,13.0,201.0,0.0,0.0067252968,0.55613035,0.0,3.0,0.015519917,0.10398345,50795.0,60169.0,0.72344565,0.95714146,-0.23369581,47280.0,0.0,0.0,-0.10467317,0.0,50139.0,0.0,0.0,0,master only (1),0.0,0.0,0.0,30,652.0,10.984902,0.046012271
574,196.0,36047044700,0.061000001,41648.0,80972.0,56.0,Brooklyn,47.0,3.0,44700.0,746.0,47044700.0,7.5067024,47.0,44700.0,447.0,Tract,0.061000001,303.0,52.0,"Census Tract 447, Kings County, New York",0.0,30.0,0.0,0.0,53.0,23.0,192.0,92.0,431.0,715.0,106.0,821.0,0.87088919,0.12911084,284.0,431.0,76.0,30.0,0.34591961,0.092570037,792.0,51333.0,8636.0,2620.0,539.0,432.0,100.0,1542.0,666.0,141.0,0.0,0.0,2620.0,539.0,432.0,1542.0,0.0,0.16488549,0.20572519,0.0,3.0,0.11564886,0.58854961,50795.0,60169.0,1.3457428,0.81992322,0.5258196,47280.0,1.0,1.0,0.94419903,1.0,50139.0,0.0,0.075067021,0,master only (1),56.0,0.021374045,0.075067021,303,746.0,10.846089,0.40616623
575,929.0,36047044800,0.085000001,44866.0,44028.0,3.0,Brooklyn,47.0,3.0,44800.0,773.0,47044800.0,0.38809833,47.0,44800.0,448.0,Tract,0.085000001,76.0,5.0,"Census Tract 448, Kings County, New York",14.0,0.0,11.0,0.0,57.0,228.0,212.0,23.0,277.0,512.0,310.0,822.0,0.62287104,0.37712896,235.0,277.0,285.0,25.0,0.28588808,0.34671533,782.0,54474.0,17708.0,1936.0,1520.0,24.0,152.0,240.0,32.0,0.0,0.0,0.0,1936.0,1520.0,24.0,240.0,0.0,0.012396694,0.78512394,0.0,3.0,0.0392562,0.12396694,50795.0,60169.0,0.73173892,0.88327593,-0.151537,47280.0,1.0,0.0,-0.01867784,0.0,50139.0,0.0,0.0038809832,0,master only (1),3.0,0.0015495868,0.0038809832,76,773.0,10.905478,0.098318242
576,930.0,36047044900,0.81800002,23385.0,27000.0,14.0,Brooklyn,47.0,3.0,44900.0,1085.0,47044900.0,1.2903225,47.0,44900.0,449.0,Tract,0.81800002,107.0,14.0,"Census Tract 449, Kings County, New York",0.0,0.0,43.0,4.0,29.0,183.0,510.0,126.0,315.0,951.0,259.0,1210.0,0.78595042,0.21404959,636.0,315.0,216.0,43.0,0.52561986,0.17851239,1126.0,39375.0,15188.0,3295.0,676.0,1128.0,22.0,1399.0,558.0,125.0,0.0,0.0,3295.0,676.0,1128.0,1399.0,0.0,0.34233686,0.20515934,0.0,3.0,0.032473445,0.42458269,50795.0,60169.0,0.44873607,0.46037996,-0.011643887,47280.0,1.0,0.0,0.15458627,1.0,50139.0,1.0,0.012903226,700,matched (3),14.0,0.0042488617,0.012903226,107,385.0,10.580887,0.27792206
577,197.0,36047045000,0.086999997,38643.0,72143.0,14.0,Brooklyn,47.0,3.0,45000.0,186.0,47045000.0,7.5268817,,,,,,,,"Census Tract 450, Kings County, New York",0.0,4.0,0.0,4.0,12.0,6.0,23.0,13.0,83.0,119.0,26.0,145.0,0.82068968,0.17931035,36.0,83.0,22.0,4.0,0.24827586,0.15172414,133.0,78438.0,40409.0,507.0,489.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,507.0,489.0,0.0,18.0,0.0,0.0,0.96449703,0.0,3.0,,0.035502959,50795.0,60169.0,1.1990061,0.76076388,0.4382422,47280.0,1.0,1.0,0.86690992,1.0,50139.0,0.0,0.07526882,0,master only (1),14.0,0.027613413,0.07526882,0,186.0,11.270063,0.0
578,931.0,36047045200,0.071999997,59392.0,58311.0,18.0,Brooklyn,47.0,3.0,45200.0,923.0,47045200.0,1.9501625,47.0,45200.0,452.0,Tract,0.071999997,183.0,6.0,"Census Tract 452, Kings County, New York",5.0,47.0,53.0,33.0,41.0,43.0,215.0,141.0,371.0,727.0,222.0,949.0,0.76606953,0.23393045,356.0,371.0,117.0,105.0,0.37513173,0.12328767,916.0,65595.0,11760.0,2672.0,2459.0,0.0,43.0,111.0,44.0,0.0,0.0,0.0,2672.0,2459.0,0.0,111.0,0.0,0.0,0.92028445,0.0,3.0,0.068488024,0.041541915,50795.0,60169.0,0.96912032,1.1692489,-0.20012861,47280.0,0.0,0.0,-0.018201105,0.0,50139.0,0.0,0.019501625,0,master only (1),18.0,0.0067365267,0.019501625,183,923.0,11.091255,0.19826652
579,932.0,36047045300,0.123,40934.0,65197.0,201.0,Brooklyn,47.0,3.0,45300.0,590.0,47045300.0,34.067795,47.0,45300.0,453.0,Tract,0.123,165.0,32.0,"Census Tract 453, Kings County, New York",0.0,39.0,7.0,33.0,17.0,48.0,113.0,17.0,444.0,574.0,144.0,718.0,0.79944289,0.2005571,130.0,444.0,98.0,46.0,0.1810585,0.13649026,660.0,51100.0,13079.0,2168.0,571.0,361.0,61.0,1175.0,464.0,30.0,0.0,14.0,2168.0,571.0,361.0,1175.0,14.0,0.16651292,0.26337638,0.006457564,3.0,0.07610701,0.54197419,50795.0,60169.0,1.0835646,0.80586672,0.27769792,47280.0,1.0,1.0,0.59273463,1.0,50139.0,0.0,0.34067798,0,master only (1),201.0,0.092712179,0.34067798,165,590.0,10.841539,0.27966103
580,933.0,36047045400,0.050999999,65318.0,62063.0,28.0,Brooklyn,47.0,3.0,45400.0,561.0,47045400.0,4.9910874,47.0,45400.0,454.0,Tract,0.050999999,116.0,5.0,"Census Tract 454, Kings County, New York",9.0,0.0,0.0,0.0,23.0,28.0,63.0,63.0,439.0,565.0,60.0,625.0,0.90399998,0.096000001,126.0,439.0,51.0,9.0,0.2016,0.081600003,594.0,45455.0,18757.0,1918.0,1576.0,2.0,122.0,192.0,0.0,20.0,3.0,0.0,1918.0,1576.0,2.0,192.0,0.0,0.001042753,0.82168925,0.0,3.0,0.060479667,0.10010427,50795.0,60169.0,1.031478,1.2859139,-0.2544359,47280.0,0.0,0.0,-0.049833123,0.0,50139.0,1.0,0.049910873,0,master only (1),28.0,0.01459854,0.049910873,116,561.0,10.724478,0.20677362
581,934.0,36047045600,0.059,24722.0,22078.0,55.0,Brooklyn,47.0,3.0,45600.0,860.0,47045600.0,6.395349,47.0,45600.0,456.0,Tract,0.059,500.0,10.0,"Census Tract 456, Kings County, New York",0.0,14.0,0.0,7.0,6.0,84.0,173.0,102.0,505.0,780.0,111.0,891.0,0.87542087,0.12457912,275.0,505.0,97.0,14.0,0.30864197,0.10886645,876.0,40068.0,11359.0,2532.0,2225.0,24.0,119.0,56.0,17.0,0.0,0.0,0.0,2532.0,2225.0,24.0,56.0,0.0,0.0094786733,0.87875199,0.0,3.0,0.19747235,0.022116903,50795.0,60169.0,0.36693314,0.48670146,-0.11976832,47280.0,1.0,0.0,-0.10694928,0.0,50139.0,1.0,0.063953489,0,master only (1),55.0,0.021721959,0.063953489,500,860.0,10.598333,0.58139533
582,198.0,36047045800,0.068999998,64063.0,64063.0,49.0,Brooklyn,47.0,3.0,45800.0,521.0,47045800.0,9.4049902,47.0,45800.0,458.0,Tract,0.068999998,1.0,1.0,"Census Tract 458, Kings County, New York",0.0,84.0,0.0,0.0,27.0,10.0,210.0,71.0,175.0,456.0,121.0,577.0,0.79029465,0.20970537,281.0,175.0,37.0,84.0,0.48700175,0.064124785,521.0,67674.0,19811.0,1508.0,1467.0,11.0,16.0,14.0,0.0,0.0,0.0,0.0,1508.0,1467.0,11.0,14.0,0.0,0.0072944299,0.9728117,0.0,3.0,0.00066313002,0.0092838192,50795.0,60169.0,1.0647178,1.2612069,-0.1964891,47280.0,0.0,0.0,0.0,0.0,50139.0,0.0,0.094049901,0,master only (1),49.0,0.032493368,0.094049901,1,521.0,11.122458,0.0019193857
583,935.0,36047046000,0.075999998,53654.0,53050.0,113.0,Brooklyn,47.0,3.0,46000.0,1257.0,47046000.0,8.9896584,47.0,46000.0,460.0,Tract,0.075999998,291.0,14.0,"Census Tract 460, Kings County, New York",0.0,17.0,0.0,0.0,16.0,231.0,158.0,186.0,669.0,1013.0,264.0,1277.0,0.79326546,0.20673454,344.0,669.0,247.0,17.0,0.26938137,0.19342208,1231.0,49517.0,14961.0,3926.0,1869.0,458.0,1156.0,206.0,71.0,10.0,13.0,0.0,3926.0,1869.0,458.0,206.0,0.0,0.11665817,0.47605705,0.0,3.0,0.074121244,0.052470706,50795.0,60169.0,0.88168323,1.056285,-0.17460179,47280.0,0.0,0.0,-0.011257315,0.0,50139.0,1.0,0.089896582,0,master only (1),113.0,0.028782476,0.089896582,291,1257.0,10.810071,0.23150358
584,936.0,36047046201,0.050000001,26926.0,27823.0,176.0,Brooklyn,47.0,3.0,46201.0,1065.0,47046201.0,16.525822,47.0,46201.0,462.01001,Tract,0.050000001,187.0,9.0,"Census Tract 462.01, Kings County, New York",0.0,23.0,0.0,43.0,158.0,366.0,85.0,108.0,335.0,528.0,590.0,1118.0,0.47227192,0.52772808,193.0,335.0,567.0,23.0,0.1726297,0.50715566,1067.0,37813.0,11829.0,2660.0,1902.0,0.0,479.0,241.0,57.0,0.0,0.0,0.0,2660.0,1902.0,0.0,241.0,0.0,0.0,0.71503758,0.0,3.0,0.07030075,0.090601504,50795.0,60169.0,0.46241421,0.53009152,-0.067677319,47280.0,1.0,0.0,0.033313528,0.0,50139.0,1.0,0.16525821,0,master only (1),176.0,0.06616541,0.16525821,187,1065.0,10.540408,0.17558685
585,937.0,36047046202,0.068000004,45318.0,45659.0,27.0,Brooklyn,47.0,3.0,46202.0,562.0,47046202.0,4.8042703,47.0,46202.0,462.01999,Tract,0.068000004,129.0,2.0,"Census Tract 462.02, Kings County, New York",0.0,0.0,0.0,0.0,9.0,76.0,55.0,184.0,297.0,536.0,85.0,621.0,0.86312401,0.136876,239.0,297.0,85.0,0.0,0.38486314,0.136876,584.0,55588.0,19039.0,2030.0,1728.0,0.0,6.0,296.0,96.0,5.0,0.0,0.0,2030.0,1728.0,0.0,296.0,0.0,0.0,0.85123152,0.0,3.0,0.063546799,0.14581281,50795.0,60169.0,0.75884593,0.89217442,-0.1333285,47280.0,1.0,0.0,0.007524604,0.0,50139.0,0.0,0.048042703,0,master only (1),27.0,0.013300492,0.048042703,129,562.0,10.925723,0.22953737
586,938.0,36047046400,0.064999998,50125.0,46650.0,57.0,Brooklyn,47.0,3.0,46400.0,671.0,47046400.0,8.4947844,47.0,46400.0,464.0,Tract,0.064999998,71.0,2.0,"Census Tract 464, Kings County, New York",5.0,9.0,25.0,52.0,10.0,32.0,77.0,134.0,370.0,581.0,133.0,714.0,0.81372547,0.18627451,211.0,370.0,94.0,39.0,0.29551822,0.13165267,683.0,47266.0,19198.0,2826.0,2572.0,0.0,200.0,54.0,16.0,6.0,0.0,0.0,2826.0,2572.0,0.0,54.0,0.0,0.0,0.91012031,0.0,3.0,0.02512385,0.019108281,50795.0,60169.0,0.77531618,0.98680973,-0.21149355,47280.0,0.0,0.0,-0.069326684,0.0,50139.0,1.0,0.084947839,0,master only (1),57.0,0.020169852,0.084947839,71,671.0,10.763547,0.10581222
587,199.0,36047046800,0.111,46848.0,47446.0,2.0,Brooklyn,47.0,3.0,46800.0,495.0,47046800.0,0.4040404,,,,,,,,"Census Tract 468, Kings County, New York",23.0,53.0,0.0,9.0,40.0,153.0,44.0,15.0,183.0,242.0,278.0,520.0,0.4653846,0.5346154,59.0,183.0,202.0,76.0,0.11346154,0.38846153,520.0,28274.0,11704.0,2151.0,2089.0,10.0,50.0,2.0,0.0,0.0,0.0,0.0,2151.0,2089.0,10.0,2.0,0.0,0.0046489998,0.97117621,0.0,3.0,,0.00092979998,50795.0,60169.0,0.78854561,0.92229551,-0.1337499,47280.0,1.0,0.0,0.012764686,0.0,50139.0,1.0,0.0040404042,0,master only (1),2.0,0.0009298001,0.0040404042,0,495.0,10.249698,0.0
588,939.0,36047047000,0.07,46622.0,46622.0,0.0,Brooklyn,47.0,3.0,47000.0,762.0,47047000.0,0.0,47.0,47000.0,470.0,Tract,0.07,59.0,3.0,"Census Tract 470, Kings County, New York",0.0,31.0,31.0,21.0,47.0,113.0,64.0,100.0,362.0,526.0,243.0,769.0,0.6840052,0.3159948,164.0,362.0,181.0,62.0,0.21326397,0.23537061,708.0,43529.0,9634.0,2763.0,2665.0,10.0,31.0,45.0,23.0,22.0,0.0,0.0,2763.0,2665.0,10.0,45.0,0.0,0.0036192541,0.9645313,0.0,3.0,0.021353601,0.016286645,50795.0,60169.0,0.77485085,0.91784626,-0.14299542,47280.0,1.0,0.0,0.0,0.0,50139.0,1.0,0.0,0,master only (1),0.0,0.0,0.0,59,762.0,10.681183,0.077427819
589,940.0,36047047200,0.067000002,60500.0,62000.0,11.0,Brooklyn,47.0,3.0,47200.0,783.0,47047200.0,1.4048531,47.0,47200.0,472.0,Tract,0.067000002,42.0,2.0,"Census Tract 472, Kings County, New York",6.0,20.0,63.0,66.0,31.0,37.0,81.0,39.0,508.0,628.0,223.0,851.0,0.73795533,0.26204467,120.0,508.0,134.0,89.0,0.14101058,0.15746181,733.0,52034.0,3862.0,2894.0,2863.0,9.0,0.0,16.0,8.0,0.0,0.0,0.0,2894.0,2863.0,9.0,16.0,0.0,0.0031098831,0.98928821,0.0,3.0,0.014512785,0.00552868,50795.0,60169.0,1.0304309,1.1910621,-0.16063118,47280.0,0.0,0.0,0.024793388,0.0,50139.0,0.0,0.014048532,0,master only (1),11.0,0.0038009675,0.014048532,42,783.0,10.859653,0.053639848
590,941.0,36047047400,0.068000004,48611.0,50667.0,38.0,Brooklyn,47.0,3.0,47400.0,810.0,47047400.0,4.6913581,47.0,47400.0,474.0,Tract,0.068000004,140.0,4.0,"Census Tract 474, Kings County, New York",0.0,25.0,19.0,20.0,45.0,39.0,89.0,129.0,474.0,692.0,148.0,840.0,0.8238095,0.17619048,218.0,474.0,104.0,44.0,0.25952381,0.12380952,794.0,57895.0,17175.0,3127.0,2960.0,0.0,113.0,20.0,20.0,0.0,0.0,0.0,3127.0,2960.0,0.0,20.0,0.0,0.0,0.94659418,0.0,3.0,0.044771347,0.0063959071,50795.0,60169.0,0.84207815,0.95700365,-0.1149255,47280.0,0.0,0.0,0.042294953,0.0,50139.0,0.0,0.046913579,0,master only (1),38.0,0.012152223,0.046913579,140,810.0,10.966386,0.17283951
591,200.0,36047047600,0.079999998,27153.0,26944.0,19.0,Brooklyn,47.0,3.0,47600.0,996.0,47047600.0,1.9076306,47.0,47600.0,476.0,Tract,0.079999998,91.0,2.0,"Census Tract 476, Kings County, New York",0.0,94.0,41.0,58.0,97.0,42.0,96.0,38.0,541.0,675.0,332.0,1007.0,0.67030787,0.32969216,134.0,541.0,197.0,135.0,0.13306852,0.19563058,937.0,47477.0,11454.0,3929.0,3566.0,59.0,0.0,280.0,27.0,0.0,0.0,0.0,3929.0,3566.0,59.0,280.0,0.0,0.015016544,0.90761006,0.0,3.0,0.02316111,0.071264952,50795.0,60169.0,0.44780535,0.5345605,-0.086755157,47280.0,1.0,0.0,-0.007697124,0.0,50139.0,1.0,0.019076305,0,master only (1),19.0,0.0048358361,0.019076305,91,996.0,10.768001,0.091365464
592,942.0,36047047700,0.085000001,54637.0,55625.0,32.0,Brooklyn,47.0,3.0,47700.0,1540.0,47047700.0,2.0779221,47.0,47700.0,477.0,Tract,0.085000001,397.0,53.0,"Census Tract 477, Kings County, New York",53.0,549.0,76.0,53.0,22.0,126.0,46.0,104.0,764.0,914.0,879.0,1793.0,0.5097602,0.49023983,150.0,764.0,201.0,678.0,0.083658673,0.11210262,1723.0,81659.0,6253.0,3548.0,2589.0,149.0,298.0,388.0,228.0,20.0,0.0,0.0,3548.0,2589.0,149.0,388.0,0.0,0.041995492,0.72970688,0.0,3.0,0.11189403,0.10935739,50795.0,60169.0,0.92447937,1.0756373,-0.15115798,47280.0,0.0,0.0,0.018082984,0.0,50139.0,0.0,0.02077922,0,master only (1),32.0,0.0090191653,0.02077922,397,1540.0,11.310308,0.2577922
593,943.0,36047047800,0.085000001,41359.0,40489.0,173.0,Brooklyn,47.0,3.0,47800.0,1197.0,47047800.0,14.452799,47.0,47800.0,478.0,Tract,0.085000001,339.0,13.0,"Census Tract 478, Kings County, New York",0.0,34.0,46.0,58.0,0.0,97.0,60.0,267.0,751.0,1078.0,235.0,1313.0,0.82102054,0.17897944,327.0,751.0,155.0,80.0,0.24904798,0.11805027,1139.0,28477.0,9854.0,4690.0,3472.0,9.0,123.0,1002.0,6.0,0.0,14.0,0.0,4690.0,3472.0,9.0,1002.0,0.0,0.001918977,0.74029851,0.0,3.0,0.07228145,0.21364605,50795.0,60169.0,0.6729213,0.81423366,-0.14131236,47280.0,1.0,0.0,-0.021035325,0.0,50139.0,1.0,0.14452799,0,master only (1),173.0,0.036886994,0.14452799,339,1197.0,10.256852,0.28320801
594,944.0,36047048000,0.059,45144.0,33594.0,284.0,Brooklyn,47.0,3.0,48000.0,1067.0,47048000.0,26.616682,47.0,48000.0,480.0,Tract,0.059,379.0,17.0,"Census Tract 480, Kings County, New York",0.0,91.0,149.0,72.0,116.0,86.0,40.0,49.0,499.0,588.0,514.0,1102.0,0.5335753,0.46642467,89.0,499.0,274.0,240.0,0.080762252,0.24863884,976.0,41042.0,9794.0,3416.0,2350.0,55.0,359.0,629.0,405.0,0.0,0.0,0.0,3416.0,2350.0,55.0,629.0,0.0,0.016100703,0.68793911,0.0,3.0,0.11094848,0.18413348,50795.0,60169.0,0.55832738,0.88874888,-0.33042151,47280.0,1.0,0.0,-0.25584796,0.0,50139.0,1.0,0.26616684,0,master only (1),284.0,0.083138175,0.26616684,379,1067.0,10.622352,0.35520151
595,945.0,36047048100,0.057999998,65673.0,60938.0,203.0,Brooklyn,47.0,3.0,48100.0,1321.0,47048100.0,15.367146,47.0,48100.0,481.0,Tract,0.057999998,352.0,51.0,"Census Tract 481, Kings County, New York",41.0,204.0,153.0,41.0,37.0,137.0,107.0,12.0,750.0,869.0,613.0,1482.0,0.58636975,0.41363022,119.0,750.0,215.0,398.0,0.080296896,0.14507422,1363.0,72891.0,11763.0,2779.0,1505.0,106.0,226.0,872.0,596.0,0.0,0.0,0.0,2779.0,1505.0,106.0,872.0,0.0,0.038143218,0.54156172,0.0,3.0,0.12666427,0.31378195,50795.0,60169.0,1.0127807,1.2929028,-0.28012216,47280.0,0.0,0.0,-0.072099648,0.0,50139.0,0.0,0.15367146,0,master only (1),203.0,0.073047861,0.15367146,352,1321.0,11.19672,0.2664648
596,201.0,36047048200,0.075999998,30164.0,30027.0,332.0,Brooklyn,47.0,3.0,48200.0,1982.0,47048200.0,16.750757,47.0,48200.0,482.0,Tract,0.075999998,832.0,21.0,"Census Tract 482, Kings County, New York",0.0,193.0,29.0,99.0,37.0,319.0,479.0,196.0,687.0,1362.0,677.0,2039.0,0.66797447,0.3320255,675.0,687.0,455.0,222.0,0.33104464,0.2231486,1956.0,30728.0,2895.0,5976.0,3244.0,329.0,1765.0,457.0,155.0,43.0,0.0,0.0,5976.0,3244.0,329.0,457.0,0.0,0.055053547,0.54283804,0.0,3.0,0.13922356,0.076472558,50795.0,60169.0,0.49904436,0.59383798,-0.094793618,47280.0,1.0,0.0,-0.0045418381,0.0,50139.0,1.0,0.16750757,0,master only (1),332.0,0.055555556,0.16750757,832,1982.0,10.33293,0.41977799
597,946.0,36047048400,0.081,38017.0,40179.0,378.0,Brooklyn,47.0,3.0,48400.0,1605.0,47048400.0,23.551401,47.0,48400.0,484.0,Tract,0.081,715.0,23.0,"Census Tract 484, Kings County, New York",8.0,38.0,0.0,46.0,76.0,308.0,167.0,89.0,869.0,1125.0,476.0,1601.0,0.70268583,0.29731417,256.0,869.0,430.0,46.0,0.15990007,0.26858214,1565.0,36939.0,8305.0,5509.0,4001.0,454.0,499.0,519.0,124.0,0.0,0.0,0.0,5509.0,4001.0,454.0,519.0,0.0,0.082410604,0.72626609,0.0,3.0,0.12978762,0.094209477,50795.0,60169.0,0.66776913,0.74843979,-0.080670655,47280.0,1.0,0.0,0.056869294,0.0,50139.0,1.0,0.23551401,0,master only (1),378.0,0.068614997,0.23551401,715,1605.0,10.517023,0.44548288
